SampleID;Line;Spot;SpotID;V;Mn;Fe;Cu;Zn;Ga;Rb;Sr;Y;Ba;La;Ce;Pr;Nd;Sm;Eu;Gd;Tb;Dy;Ho;Er;Tm;Yb;Lu;Hf;Th;U;ΣREY
PR003;L2;13;PR-3_Ap32;0.06589555568938656;0.12207898440301668;0.0023666245646441833;0.07207702743760153;1.4503762123991095;3.3720059907370556;0.00572592886756504;17.637648971254674;199.09058066472704;0.12923292648583976;137.27117138753593;0.8523261736430058;133.23228056834841;147.3876636474824;155.21091443461265;229.92316413959855;211.26429889708535;194.1176722673233;200.38082753792688;152.44928023767713;121.40436432726563;87.5686832740318;56.21652343879574;42.41107799260315;0.028689229728724713;0.17617441089507577;107.71615839733626;97.25469672676851
PR003;L2;14;PR-3_Ap33;0.06004301525265372;0.12695546091688456;0.001500859489218466;0.03258534087633255;1.4209371826793977;3.260985003972015;0.005356318354482242;17.843297606529074;190.02895289548;0.11535998509844438;135.53016055015058;0.8880640960700056;131.1261800009661;144.56571352766395;151.0155168555521;225.64877849411772;202.9127793636362;189.07286017117798;195.9781795136834;148.65165960691016;121.1874977405681;84.8439094631129;54.43991275525159;40.23137993806622;0.030693677526393248;0.2756918799045503;104.81453763805412;94.78258911203201
PR003;L2;15;PR-3_Ap34;0.06314659622393022;0.11577739973994268;0.0018945699104332186;0.07970519152501952;1.69449548989145;3.4375761320688563;0.005961859956767198;17.294902087786596;204.14274017879612;0.1185169123587942;139.00842446345078;0.9187298931417202;135.2583302908111;154.4009369983055;157.63831540052985;236.0574919324568;217.49768888659386;201.65640831497157;205.213864081571;161.66877328095936;128.56502849064896;88.1880941550921;56.05661284846564;42.237263229543196;0.029137065706830396;0.3337082421849522;110.4298369830947;99.90522925548257
PR006;L1;1;D-II_408_Ap1;0.21836879091548633;0.03863705857805079;0.0038673784541430707;0.010684237144453476;0.9243579202012098;1.5657593033710935;0.0042615053336660545;14.171205402838048;192.06129338203974;0.2842760278726142;97.08387793707891;0.8748860229734141;64.00595894470656;70.1799082463455;68.73104253445334;99.62392985272727;120.84704907334886;113.32907026061608;132.53790030240833;118.37225208863167;95.15265763040577;63.24604486330967;36.174564535804144;25.310680564178384;0.027473403275420062;0.8730248053253612;127.3831741275687;66.78533548030866
PR006;L1;2;D-II_408_Ap2;0.2104562982142919;0.023361742261835076;0.003915924100236617;0.01894632865162353;0.8320630356649571;1.648515216860718;0.0044174622812719255;14.965435512062335;193.4378289315847;1.0832192150398774;100.6881436262034;0.7468187646300948;65.44218852153477;71.91869911005426;71.39808147185605;102.29617752717544;124.24322252716856;114.0629361591822;137.84348666066367;122.71811248537615;98.01980846158719;67.36298305159292;38.3401347713958;26.849465367029378;0.02558683048682473;0.3348560066474385;146.75344516210671;68.26669803211492
PR006;L1;3;D-II_408_Ap3;0.19714434060332375;0.018035046498845252;0.0030309255046132915;0.03695835350985176;0.7648593861504579;1.6151169702436174;0.004545672743917998;14.54846359845472;197.84463798962648;0.39797765531724577;100.18305732501284;0.6909532368116686;66.82080970821544;73.62224210414739;71.39479829648145;104.23574104776104;125.94325497597242;117.81143472238251;137.9841842557139;123.69705534570804;101.74124551029793;68.81263414044021;39.9440066146771;28.393844596127227;0.022717771879801278;0.17930641337440104;161.2838996482836;69.18679813757917
PR006;L1;4;D-II_408_Ap4;0.17728419024881628;0.016371934031397996;0.0030398867262144765;0.04904419654474873;0.7000444212234792;1.7753776946394086;0.005098153415072488;14.56877335990461;210.82610717507657;0.3795077041963399;109.84893974686652;0.6897686765923707;71.78261922163114;79.08097961534408;76.18852701332517;110.99995358543727;137.1174705191044;126.74652651201366;149.36519572633696;132.1758292740629;106.80790160310427;72.19017543403157;40.74749107838297;28.467225071236406;0.022652096261876045;0.1021562157180474;161.20745812006732;74.45876643411532
PR006;L1;5;D-II_408_Ap5;0.1896303047201962;0.015799693688361347;0.0032161049165737293;0.028313973223481056;0.6219099747640918;1.6666585809534673;0.004645759305076589;14.937952213116503;208.80891789286903;0.4329150485083835;105.11311372746815;0.6435348519550755;68.77729003144098;75.14281103774843;72.96817465667218;107.53311867161734;129.7214172854341;123.88868924085452;143.68837005299602;129.95897393126387;105.34147007327863;70.23053357907416;39.928890402905495;27.806769069275564;0.023956588287461198;0.05692616228535818;159.95307025295782;72.15157605050038
PR006;L1;6;D-II_408_Ap6;0.17371300247550148;0.01624956496339296;0.0029705457812454574;0.050696230195606005;0.6338571204938628;1.775901086915254;0.005327306448500686;14.939234336856122;223.48400093705615;0.4118302416212062;110.02412799362068;0.6472835258590712;72.69474224844924;80.87802847833431;78.11349406889273;115.21297553704065;141.72539375776884;132.41574561894976;159.54574683931116;141.1612660033292;112.32740688794334;76.4019065843069;43.185123982063125;30.478217015352953;0.02624375451403227;0.03160252349787521;174.19214117921265;76.98849418228956
PR006;L1;7;D-II_408_Ap7;0.17789623895878168;0.014328341126859665;0.002907005403980068;0.03596299568992229;0.6398055805266444;1.6414921134828901;0.004793209427799443;15.185769186571092;208.1835989915989;0.4080513316055048;104.99817726255503;0.5963936935459689;65.5784739171331;73.7491678885564;72.54441829357899;105.75335917277069;131.03280009457086;123.84502120175813;144.0892070811823;129.0580429381071;104.90558712081884;70.3097976732261;41.09160157379337;28.253966482168707;0.019731492850372113;0.012562003995280397;167.50545739661194;71.70771345068135
PR006;L1;8;D-II_408_Ap8;0.18887668102398417;0.013790811827056064;0.0028668840219787115;0.019926459054906146;0.6722593205700909;1.5167502470585668;0.004733566807064828;15.224871756561736;193.2152292688907;0.41429119282463933;96.18144192773242;0.5451128010598357;63.325998692860395;68.76373792614771;65.7215388682247;97.02346476634848;119.74460346477792;112.71945159027797;133.25651250977094;120.03310456116758;95.73957281346033;65.43067425076777;37.49665426247816;26.318957914573378;0.02262047066978395;0.00765239750193158;160.1816609382538;66.33429822294082
PR006;L1;9;D-II_408_Ap9;0.17195178753188523;0.014572253655851995;0.0028402991462277054;0.029346642748818805;0.6154216976365264;1.677607530893518;0.005093388265452128;14.34331069783148;219.5739677731041;0.3896545450934861;108.54264012967066;0.5790441824173267;69.22347202305612;75.0523476953417;73.00836942149594;109.89972237795823;134.36573823110794;128.13020441177937;153.64686877454355;138.52415175255888;111.00384656706063;72.98102255441843;42.081275742856796;29.49342917735602;0.0244101038387493;0.006772346588662919;165.45590596395465;74.63478329601561
PR006;L1;10;D-II_408_Ap10;0.1725287880716036;0.01512945247312769;0.00281480335238099;0.025763905923186017;0.6030455137168439;1.683023434502212;0.004587616383341873;14.970980863390245;210.2113603627555;0.4032108307698753;106.30109025520355;0.5699232435112667;66.64714916179736;74.33344849495052;70.36250281433922;107.15091627486999;130.54649070786277;124.1333558577491;149.6569340917652;133.92345391227946;105.91316650401349;71.89350261996483;41.813817261328666;29.063353388743764;0.02476648234923958;0.0076900239372899555;174.06396828521815;72.43578424031463
SF001;L1;1;S-1F_Ap1;0.312857435987462;2.3137633340651047;0.0789372743881262;0.17164909556813546;0.2985798218300208;2.2115696878895443;0.003469931428878261;14.685875773736036;117.98325205226878;0.195544889443711;65.47578321196858;34.388652526838015;42.26907315658494;48.02034600924608;49.22070419460398;60.98211419875029;78.29199274106968;67.59898189577177;77.1910002363437;74.13926324202362;68.59733834541458;55.15382146450438;41.95504704736833;36.40735986397526;0.04009240959433509;0.027218196073908716;407.87727771002676;56.5152772123683
SF001;L1;2;S-1F_Ap2;0.13244994917213904;2.1719695990712076;0.02168347681592421;0.0529420765514768;0.21066782258037414;1.7206686787214225;0.0028160099737637966;14.41038017165496;108.7508473360423;0.20395075222018708;55.58008970872263;27.59919458465735;31.8939831516354;36.080514295442875;37.3400917336241;46.97079311080198;65.06814666679492;58.4031587817869;65.45033345648316;66.72422126403197;62.56063601096397;51.76936218370426;39.22118382340835;34.91652233833305;0.0192623496203657;0.012502727610193972;349.0822593670965;47.561526505218396
SF001;L1;3;S-1F_Ap3;0.1434001456230054;2.090041993903108;0.028845228278476017;0.06972037150177929;0.16581772781989262;1.3808852898079054;0.002953109773962533;14.425193125373136;102.41856520389366;0.1995115111901047;45.43082446137725;23.223986518023498;24.500304968330614;26.556483560528175;28.278653094075825;37.109235478288305;51.22354554951701;47.568351023911426;57.85852865712745;59.116190886707365;57.28764395684355;48.32603107873532;37.10884210918738;33.106308394507465;0.11777733943114096;0.009434115034590934;349.2889963211972;40.53004465599161
SF001;L1;4;S-1F_Ap4;0.12566045485380672;1.8151095027455197;0.020094792774006807;0.05807330460247591;0.26949118762980373;1.0879453295050374;0.0025586669413935866;13.547411662026652;95.33596368664423;0.17761195695863208;37.31238726340391;18.765031486799455;17.58846647798247;19.76057592792794;21.700391871777587;29.831914687919866;42.23393310961692;40.18974793953109;49.422948371672355;53.31427294874764;52.91466074286447;45.076694340906776;35.287512467725826;31.242556430015227;0.01879338508748252;0.010034733403303683;444.7286894280052;34.382384294557404
SF001;L1;5;S-1F_Ap5;0.09753042454161841;1.6781307621989525;0.011394878918307453;0.02777551455935247;0.23919714483392968;0.8414151694308888;0.002171426785427932;13.432614916501471;86.65885389091042;0.18450673422134903;31.559097676206033;14.602836412152413;13.311799995020607;15.362462044126934;16.544897175411254;23.072237297039326;34.35835368749763;33.15050682150429;42.866675786268345;47.61618397599622;47.42610417735906;41.374544666216316;33.385404828860246;29.67233706100902;0.0094162715107436;0.005957156966695331;402.0971503078692;29.137761136936366
