SampleID;Line;Spot;SpotID;Ce/Ce*;Ce/Ce**;La/La*;Pr/Pr*;Eu/Eu*;LaN/SmN;LaN/NdN;LaN/DyN;LaN/YbN;NdN/DyN;NdN/YbN;GdN/DyN;GdN/YbN;DyN/SmN;DyN/YbN;Sr/Ba;Mn/U;Y/Ho;U/Th
TS012;L1;4;T12_L1_n/crack-4;0.40408211361123914;1.3600632219798559;7.395846195421969;0.8749985465975347;1.031392271515898;4.696262484000106;3.5986456814328225;0.7314860427330143;0.4230623347417279;0.20326703640403096;0.1175615418112747;0.5451215644678405;0.3152765580053621;6.420166906334532;0.5783600916854975;34.12272507391057;0.43593402375950857;52.026120035360684;125340.62817303075
TS012;L1;5;T12_L1_n/crack-5;0.41394268075243823;1.1504176611120025;4.893872472815017;0.9352416996544779;0.8515962746855938;3.8487376569858838;3.8147505072694816;0.7375135139172341;0.3961930754205014;0.19333204426129844;0.1038581880166229;0.457789703555951;0.2459251350993225;5.2185317073631285;0.537201106073513;32.443364387437775;0.2890877058061239;50.76117845190994;169928.2616073437
TS012;L1;6;T12_L1_n/crack-6;0.48698356551680366;1.4757124783478572;6.012174385513228;0.8333994476358414;1.0156570910631675;4.785050219288807;3.5303291751516226;0.7643040667347736;0.36569102498261236;0.21649654432067167;0.1035855317845556;0.47587062936881824;0.22768636958383792;6.2606630365468146;0.47846274918423704;29.647981607743873;0.22513812461745158;46.63446631093158;78703.06951351142
TS013;L1;1;T13-N_Line_1-1;0.07305848413293131;0.1321585463017679;3.1754370448787768;1.5276439099513086;1.1600431774178919;1.6006882305328618;1.5612882573709734;0.8338181179868946;1.5596262458357673;0.5340577654705139;0.9989354870714234;0.8763041083729953;1.639094734535038;1.9197091020250776;1.8704633686794994;18.062024497601126;1.5270331869345608;45.441591142127926;69112.14843513233
TS013;L1;2;T13-N_Line_1-2;0.042714403749537375;0.07483875155052447;2.7599571681009225;1.6775055657248417;1.1202511056192788;1.7461199404381398;1.8275292301857242;0.813271821415252;1.2716905786728532;0.4450116627314369;0.6958523878403939;0.8204139808272679;1.282858575148908;2.1470311579215293;1.5636722497772797;20.7565930607701;1.2321014025110752;48.15907169845814;inf
TS013;L1;3;T13-N_Line_1-3;0.019078009983801696;0.04325606348700897;4.3287269996572;1.6292874844522625;1.1106558772602326;2.3890672149100314;2.2314595891953624;0.7852935379380522;1.0355708546943274;0.3519192288941337;0.4640777989924263;0.7468202930744899;0.9848359776815407;3.042260122479822;1.3187054326378762;21.322822485488555;0.9669391546971097;48.8084324437689;inf
TS013;L1;4;T13-N_Line_1-4;0.01196360995883658;0.03095610169287283;4.991789502006775;1.672868181509269;1.0397263365942042;2.9609260291646637;2.8174856789833065;0.7050508043113228;0.8070650053937586;0.25024113150620925;0.2864486628677343;0.6481932975558216;0.7419807537118867;4.199592442216738;1.1446905676280745;21.902871936357986;0.8652917750142981;53.04708273254895;inf
TS013;L1;5;T13-N_Line_1-5;0.009546069243721396;0.028811588545560436;6.20630494816625;1.656981271677257;1.097153483392391;3.853167316046284;3.3196111227155494;0.6644165813782856;0.6530749734276372;0.20014892010446433;0.19673237294535895;0.580594696245162;0.5706839300066395;5.79932443596329;0.982929974554336;22.34052024725627;0.6995517015066606;55.33941257576992;inf
TS013;L1;6;T13-N_Line_1-6;0.007582306829626159;0.031775186563039966;10.19918682185134;1.5888045232036168;1.0753190405255324;4.889726380768692;4.387341316388363;0.6505141140485361;0.5293788677097826;0.148270687675614;0.12066051613818014;0.5141699991954441;0.41842402202531676;7.516710668023814;0.813785368030131;21.428429526335435;0.7499740795304555;56.90808147163723;inf
TS015;L1;1;T15-L1-1;0.3055800783712881;1.3014222587749296;8.320544233487023;0.8804239485791403;0.9607708869335351;6.830224408795776;6.075480391294399;0.5089807662055175;0.2971037621446546;0.08377621742222059;0.048902102057703414;0.38292711986245725;0.22352335391081396;13.419415550248615;0.583722965328496;30.996727352923877;0.11358476878673598;53.957563626748076;395513.2561804588
TS015;L1;2;T15-L1-2;0.2633784238446874;1.453452824211892;11.857948452766031;0.8374060905111442;0.9042902196187148;8.602348857873885;7.390428908825403;0.5016111271574276;0.2723210356215548;0.06787307385616285;0.03684779854879033;0.35119924198623553;0.1906635162365148;17.149437865588034;0.5428927327923658;28.861234561270628;0.11548767876689431;57.468914970016606;
TS015;L1;3;T15-L1-3;0.20330016703721285;1.5815900000825525;15.919254640691172;0.789577641198797;1.0544652732865092;18.114097185314844;12.23687980875331;0.47871688494195846;0.1964622987534589;0.03912082920022812;0.016054934086459284;0.27454508311241294;0.11267151804403912;37.838851636726936;0.4103935017401335;25.305168882234618;0.1440072102082991;64.57070505719895;537794.0111358147
TS015;L1;4;T15-L1-4;0.17389389838771052;1.8149211644509335;25.14770311237894;0.7493874508442062;0.980760265313495;18.64058606873429;13.680084855329095;0.4790732842562556;0.19540627833334867;0.03501975969612732;0.014283996071649213;0.22905656220719198;0.09342848332322572;38.90967557849347;0.407883897422312;25.971855738072193;0.15705934795170787;63.076415837030616;
TS015;L1;5;T15-L1-5;0.16249515052909969;1.8053373594467754;24.362150974717146;0.7380433390607432;0.9445188919556065;22.882641535774706;16.61629484289784;0.4958813452979906;0.17377017848580203;0.029843075726953706;0.01045781746946282;0.24780261899406394;0.08683671152414729;46.14539698407854;0.3504269320342714;26.891107771801167;0.12752357053289465;65.07681326726161;
TS015;L1;6;T15-L1-6;0.14873854128894476;1.7564158332134172;24.15766249937251;0.738212937423998;0.8042197034356233;24.547700541500657;19.90350483694858;0.4652141092050867;0.1529859725560888;0.023373476833159046;0.007686383569595634;0.2052976284904725;0.06751226314210448;52.76645754241078;0.3288506722581922;29.127189440607037;0.1147630806217742;70.3005821685982;
TS015;L1;7;T15-L1-7;0.1451594765343162;1.9297979289159324;30.004723054848796;0.7125199744627501;1.0261870977943977;29.044667952575704;19.498872073669624;0.442893497204176;0.14671844161285746;0.022713800856319216;0.007524457879334429;0.2077810334445326;0.06883214501033183;65.57935064733175;0.33127251255445633;27.618845627724298;0.16364218780032516;69.10221605381409;81729690.6454953
TS015;L1;8;T15-L1-8;0.11088155637460782;1.7858669186277945;32.26375272540617;0.7245606486371875;0.8211165000991664;41.84907869773238;29.213263905302444;0.4931768592383473;0.13152133594119295;0.01688194995386434;0.004502110286872832;0.18860476438040144;0.050297474651372576;84.85612800722905;0.2666818880032447;26.628952539001;0.1216703457419724;69.3657866855388;22790019.869081367
TS015;L1;9;T15-L1-9;0.0997993392366145;1.9511979760913594;38.42355336390151;0.6795543670637513;0.9319268439849904;57.20825393064196;37.45110763625727;0.5038445030028086;0.11332967761759233;0.013453393899491115;0.003026070115690658;0.17077086518271803;0.03841146818570505;113.54347142757864;0.22492986812830343;27.225946741476818;0.1085605617240495;80.62755222307275;15681560.900392897
TS016;L1;1;T16_L1-1;0.5339761231194314;1.4594279584439493;4.8814576015161535;0.828146094565293;1.146936169027864;4.623759257916667;3.5910464791505112;1.9121041198197843;0.9498085176029804;0.532464319501681;0.26449351828708845;0.654990068717099;0.3253563128515702;2.4181524478658916;0.49673472681628844;51.06419119906419;0.33109431674906853;59.42093974094605;9976.103188492956
TS016;L1;2;T16_L1-2;0.5591070495482683;1.4579319725741806;4.357940007414306;0.8199201860031223;1.2402218530554483;6.788558660040942;3.8457931226449125;2.2072897632808948;0.9769553757594039;0.5739491680620744;0.25403222290009997;0.8044636531173004;0.35605886621238314;3.075517665587545;0.4426040441139303;50.17232753457736;0.39841447025914595;60.41259386699183;4714.00958224763
TS016;L1;3;T16_L1-3;0.5342175749320457;1.3581518949808347;4.094471770748364;0.8485299673006301;0.5969025864330535;4.469194474698666;4.055689361748;2.2872163641531253;0.9404202409727634;0.5639525516242537;0.23187679259721286;0.7404852835124784;0.30446063593788164;1.953988500931983;0.4111636553986302;61.74081917619584;0.4900125761121071;66.31223251150698;5068.99225370996
TS016;L1;4;T16_L1-4;0.5543333977887867;1.6037676519050075;5.483246940466446;0.792853035140828;0.9067902103214258;5.058028002021782;3.532521537934592;2.013707365934868;0.8743322515262051;0.5700481495470937;0.24750939014441592;0.8423891768321641;0.36575722873171185;2.511798927483975;0.4341903229421294;63.778088265902056;0.47187734213119065;60.95035823470675;4013.748709846385
TS016;L1;5;T16_L1-5;0.5534704450111213;1.5505286234156714;4.97151193668939;0.7987937333288875;0.8918371754113164;4.138581280094645;3.804049145902082;2.1115672156923355;0.8573688465032284;0.5550841050429184;0.22538322025277469;0.7545299476501591;0.30636508563941256;1.9599571585210929;0.4060343616493006;61.968457287103426;0.45302967921594356;54.53307302981121;5132.800536662575
TS016;L1;6;T16_L1-6;0.5425372450325102;1.307556592189931;3.843045184154689;0.867641295327141;1.3041284555472017;6.657876940387126;3.7516886716349096;2.6075348444722684;0.9422183405484792;0.6950296447002244;0.25114513037082037;0.7836788770223534;0.2831780417416971;2.5533223283674262;0.361344486937881;59.54124573061387;0.46880916487312135;74.86552333610393;4174.429419483935
TS016;L1;7;T16_L1-7;0.5624927349071025;1.275630923799476;3.390620139189158;0.8720561060788402;1.4449020224329427;4.902200633470686;4.092838531419403;2.2968094692202397;0.9565976796752449;0.5611776403071789;0.23372475418508515;0.80654226972372;0.33591661568673803;2.1343523262009927;0.41648978397847125;60.66394586975428;0.45116162683685923;61.14086782356329;4884.582034679898
TS020;L1;1;T-20-1_Ap1;0.1468915011777768;0.2789524446278507;3.1288770938150985;1.453566365876285;0.9500558406465505;2.008842149509429;2.0161229265940124;0.6546648363785693;0.6947206176548574;0.3247147422129382;0.3445824698935898;0.7040467004089679;0.7471239195794295;3.068504733844888;1.0611851730083228;19.61400314019456;1.2739259076327207;52.76195754682656;
TS020;L1;2;T-20-1_Ap2;0.06799038609979963;0.14288509809621194;3.7122255634644947;1.5645163156350053;0.922222709200407;2.1735388169842214;2.192315224339015;0.5925335313045318;0.5505258103340801;0.27027752429315044;0.2511161735420891;0.6511034089240043;0.6049433709177631;3.66821234943265;0.9291049050372444;22.92406719090573;1.110873214153493;54.34568444742873;
TS020;L1;3;T-20-1_Ap3;0.0649359394240648;0.1413750534553178;3.7727239797673713;1.5949475013260443;0.9161876043499341;2.406731123530381;2.46069711683343;0.5885233330579289;0.4875066801055212;0.23916935125086636;0.1981173045518391;0.6050009127372549;0.5011559777874055;4.089440449242961;0.828355738373988;22.605634173085058;1.2060735966810396;57.159409568300966;
TS020;L1;4;T-20-1_Ap4;0.059246420920835145;0.15744934257211315;5.22945186702945;1.5299598246836765;0.9229447406295394;3.060561865484619;2.861562735223608;0.5604572416285496;0.41472475919166096;0.1958570520680038;0.1449294660175443;0.5459073858258494;0.4039582189529902;5.460830261718782;0.7399757347885698;23.6111023230514;1.8314241415504966;61.69994619103672;
TS020;L1;5;T-20-1_Ap5;0.050926690892399915;0.15136745136303825;5.745191386752897;1.5699986848087444;0.9095863438329193;3.8313662287598675;3.5707781318809673;0.551006351706251;0.3253768254689189;0.15430988186768108;0.09112210656939393;0.5008532748868076;0.2957607441434009;6.953397573177924;0.5905137471852261;22.177772665698637;1.419248241495699;65.28976527687264;
TS020;L1;6;T-20-1_Ap6;0.04946463364999986;0.15999433027133264;6.201397706661834;1.5826918837437738;0.933693818322401;5.2010320015437665;4.157487907434865;0.523301126536285;0.2633777250285722;0.12586954867636824;0.06335020832112873;0.4485200954125838;0.22574039376002275;9.93888936561105;0.5033005122153315;22.668495689952117;1.6845354150300629;67.56284187247786;
TS021;L1;1;T21-1;0.47920104655841145;0.5153090856141386;1.1884420323306697;1.2529876884572457;0.9894612687786132;0.5437175350369484;0.6786019582851153;0.3925627240262064;0.9946087422760916;0.5784874612184228;1.4656732568080886;1.0069700838572067;2.5512897361798585;1.3850462658819622;2.533630121767991;26.860931640643543;3.1597899832143503;31.235273124117914;5.905156201582578
TS021;L1;2;T21-2;0.5077536603035787;0.6846132639810405;2.1380724021889117;1.128186410651634;1.0255122021630154;0.6206390542571737;0.7370097266375308;0.3652931811208175;0.8433820326500757;0.4956422797666449;1.144329582321591;0.9332649184755533;2.1547045075681095;1.6990162596325684;2.3087812098280986;26.46569703936823;1.843311793352429;32.83735281317942;5245.52379961409
TS021;L1;3;T21-3;0.14632435097559576;3.5113997864910975;-58.565367822664754;0.688247354606015;0.4799463113427808;6.411400472084184;9.951394289773653;0.08459552207020149;0.006176085501987166;0.00850087129570721;0.0006206251427836494;0.12783417858685275;0.009332820434319463;75.788887108749;0.07300723904584394;25.80469228825013;1.0092837728365305;97.50121642812408;inf
TS021;L1;4;T21-4;0.28651899245496715;inf;inf;0.0;;inf;inf;0.011763538467912794;0.00010138477027016074;0.0;0.0;0.0;0.0;inf;0.008618560694701367;31.687865942508353;0.8466893590032663;232.55838918161388;inf
TS021;L1;5;T21-5;0.021418770166947095;inf;inf;0.0;;inf;inf;0.04273822354865391;0.002266854467750634;0.0;0.0;0.05519834700250897;0.0029277449815535966;inf;0.05304044668983512;30.828873349813637;1.0116732490174234;122.41924200834889;inf
TS021;L1;6;T21-6;0.046326233288592936;11.795272451982347;-29.94382986465313;0.7731082902513202;1.1647855616834357;17.472470326857575;13.71671338479482;0.06994185550351144;0.007465720013640004;0.0050990243465350105;0.0005442790706639585;0.10971836309519685;0.011711536294351066;249.81422355860101;0.1067418066034177;33.44299753830939;0.5359657039888591;94.76890176148983;386174.83387704875
TS022;L1;1;T-22.2_first_Ap1;0.7702206206280862;1.090887075162277;1.9936452530668818;0.9623642612906697;0.8765838182096095;1.1822963091438914;1.2617928534838865;0.890924455982182;1.2264083671626425;0.7060782231586473;0.9719569767545082;1.023746782847164;1.4092458815214166;1.327044398888447;1.3765570794783188;21.196792267335898;0.8506571360749132;52.29083472267923;2655.756924238398
TS022;L1;2;T-22.2_first_Ap2;0.6886101924967408;1.026232086619683;2.1310682100232143;0.9885565082789993;0.9079558476488265;1.385864397974551;1.4592630666376996;0.8943633049057718;1.0685795574190784;0.6128869601054743;0.7322734206390913;0.9501018653607042;1.1351756330131946;1.549554180468711;1.1947936051911943;23.672594311575235;0.9419249276618101;55.78151975870391;2697.7953467880343
TS022;L1;3;T-22.2_first_Ap3;0.6656516632178809;1.0502176229486548;2.3187403258825383;0.9781458487646315;0.887891137286455;1.6132418789411898;1.628392244949208;0.8702114801984278;0.9140904424532857;0.5343991798644134;0.5613453670566931;0.8587699344895645;0.9020719758881475;1.8538503750528945;1.0504233318604952;21.038838804138557;0.9345814162672776;59.44761304146351;3207.6149303886114
TS022;L1;4;T-22.2_first_Ap4;0.6447330411159361;1.09653816628664;2.5805329811781723;0.9584434008860634;0.8818391532836877;1.8938792869991135;1.865668176506066;0.8518862525720363;0.7974631565136395;0.4566118794862053;0.42744104581720976;0.8107503536006881;0.7589552410018283;2.2231598189089983;0.9361145975837958;24.080204025364125;0.7454403938654893;59.9161937178592;5968.107134352489
TS022;L1;5;T-22.2_first_Ap5;0.6312475722184301;1.2089815194061364;3.0833144456060078;0.9147616931147358;0.8825346013167829;2.3057062647282405;2.179902512388135;0.8921661790494777;0.7216229660779132;0.40926884297779376;0.3310345127715634;0.759622842051475;0.6144161270109296;2.58439102363728;0.8088436695131587;24.620945200048965;0.8655307945257982;64.54533051145374;4348.197347332594
TS024;L3;1;T24 L3-1;0.15040170950132897;0.2244907034280818;2.063424641141547;1.5654125820150062;1.0117064841192533;1.7114735961885714;1.6665375850368165;1.4649671457677347;2.374559782432389;0.8790483688583425;1.424846222343033;1.1335542234193552;1.8373738127262669;1.1682675622678569;1.6208962701262293;34.64641332056212;0.4469963926674629;41.81102538095791;2353.6759761872686
TS024;L3;2;T24 L3-2;0.13280132276733855;0.21556782268511626;2.4159591992692264;1.5391416841023806;1.0433710917129484;1.7898962666126108;1.7159736127454892;1.4720969570699791;2.2763835493986346;0.8578785513576067;1.3265842391110618;1.0933568870188282;1.6907171903847955;1.2158820504426358;1.546354361012664;27.966706918882366;0.4016212031356043;41.91686143981419;4861.087525454634
TS024;L3;3;T24 L3-3;0.12440619806737384;0.18812311866600498;2.11389226205889;1.601871534439924;1.0513327088798095;1.7969806275937625;1.6746574263078613;1.4847078963482643;2.2720359470989036;0.8865740974986261;1.3567168493129311;1.095516091967322;1.6764590177617087;1.2103260392253274;1.530291549393065;28.048611812966513;0.363232638024039;40.82761638678264;9112.914885274597
TS024;L3;4;T24 L3-4;0.09954541310095698;0.1491552815963376;2.059660913509305;1.6710481487893647;1.0255913096832538;1.8423056294154592;1.7316553535928896;1.3972885788868183;2.173891045827634;0.8069091669931218;1.2553832038905322;1.1057759055036132;1.7203578244240136;1.3184861432726902;1.5557924674082098;28.39901666136845;0.3580704533510086;40.39548045263978;28464.892029243427
TS024;L3;5;T24 L3-5;0.0643804739457037;0.11120826633831662;2.6651662367447586;1.651620746159779;1.0907723792191715;1.9791969287568638;1.8585635978382478;1.290766336159781;1.9022944882433985;0.6944967272904252;1.0235294021985664;0.9924710618874789;1.4626754493664733;1.5333502844870162;1.4737713829003345;30.246701870512837;0.3922398645421592;44.30368941023481;
TS024;L3;6;T24 L3-6;0.054823091596627176;0.09367510784826408;2.5518614565289663;1.7153213687865043;1.0374141745217682;2.1129742254346513;1.986366193163592;1.34997417582247;1.8587044222647522;0.679619991756117;0.9357309989778274;0.9634373543162565;1.326503353259828;1.5651960335814015;1.3768444282516286;29.35725687082299;0.3575586603115016;42.01066746050579;234380.59284476974
TS025;L1;2;T25-2_Ap2;0.21073647112029906;0.2958991560337409;1.9025033784867935;1.4679047691545277;1.0278791169629564;1.400603933923408;1.4093773456925607;1.1432692382404996;2.1797546541725814;0.8111874663904883;1.5466082670013839;1.11723589772337;2.1301195435111544;1.225086696182737;1.9065978347560903;19.13960373418239;0.8519658883491099;49.164241741564915;1437.255743246431
TS025;L1;3;T25-2_Ap3;0.14606510427199212;0.22662789194767713;2.245442827688648;1.5314552562095014;1.0172500296956992;1.6572087156664517;1.6188127411281643;1.1224439430100923;1.8586797151385346;0.6933747891234483;1.148174626944933;1.0160880525141445;1.6825626471269377;1.4764289352591313;1.6559220856536108;16.661699852615133;1.2041770658586848;51.2877478149552;14789.203482373678
TS025;L1;4;T25-2_Ap4;0.10195128054971332;0.17251868208557894;2.5583189145112417;1.59283037561857;1.065526217803731;2.0092790293457936;1.8578396833210278;1.0721757907598706;1.492512384741684;0.5771088864047064;0.8033590832087869;0.915770625394179;1.274790022086559;1.87402014358278;1.3920407433224296;19.819138640241;1.3361116159405069;54.32826715713851;47352.716678784294
TS025;L1;5;T25-2_Ap5;0.06752328710013421;0.13101526503357205;3.165387316784809;1.623350036836149;1.0230116525021535;2.328369180313564;2.176553047948419;1.0482300656960744;1.291035762378611;0.48160097300827;0.5931561206815147;0.841609151875136;1.0365544250005971;2.221238692259239;1.2316339748577068;19.281122349066994;1.5302793965629724;55.44114928307053;67155.6411367614
TS025;L1;6;T25-2_Ap6;0.04248885364687545;0.09124537937022449;3.6375236102734094;1.6726750232761831;0.9836814644146854;2.679711305472628;2.512616878006779;1.0361116361296936;1.147950595396814;0.412363558168735;0.45687450619509734;0.8084693535769889;0.8957363699393978;2.586315230936369;1.1079410319962097;19.555703034774037;1.3598376841702127;58.55483130876973;
TS025;L1;7;T25-2_Ap7;0.03485947501049649;0.07695300922065063;3.722359749189702;1.7085500130251348;1.0052092829850328;2.970251329895524;2.693934870701631;0.9915991592854642;1.053549543069819;0.36808579526913504;0.39108203933505775;0.7601313771968343;0.8076207584684025;2.9954153370156704;1.0624752282252796;19.5934677371214;1.1025407899381403;60.24142759161011;149619.242814673
TS025;L1;8;T25-2_Ap8;0.02576490589822029;0.06495999238741038;4.537785607124873;1.6952240579136189;1.0045428227776112;3.498602481482719;3.04887571421098;0.9929698190229332;0.9668941169590455;0.3256839281426414;0.3171313649986774;0.7054154982861182;0.6868910637945871;3.523372427296218;0.9737396831561851;20.406215120262658;1.0143043084664207;62.54130861157169;
TS025;L1;9;T25-2_Ap9;0.02060373608234962;0.054922459728443125;4.7661751354024595;1.7349804160087372;1.0217144968445182;4.30734837561715;3.424922230548876;0.9910855508370153;0.8845462724149019;0.2893746146983853;0.2582675497052513;0.6775676010576815;0.6047307372390917;4.346091386338349;0.8925024400445185;20.435611493263437;0.9751885678161368;64.84706081718724;
TS025;L1;10;T25-2_Ap10;0.017209430577173033;0.05314725646067124;5.723232874549433;1.7370547395997904;0.9982370151253552;4.915180591116206;4.109454577854138;0.9916586864711763;0.7751651825974246;0.2413115092730864;0.18862969961385917;0.6304112625485423;0.49278332163242505;4.956524516118451;0.7816854661515191;21.307777634657228;0.8930806988420357;65.37915465302171;
TS025;L1;11;T25-2_Ap11;0.015260848819777599;0.050640457163818146;6.09480987603057;1.7715271757588569;0.9601753945545853;5.778278759620406;4.701196613459932;0.9601835328210819;0.7060328710856093;0.20424236886242825;0.15018152379846786;0.5772574646845953;0.4244633772768614;6.017889874286268;0.7353103307356653;21.836923367621132;0.8654218594477273;69.16740244620075;
TS025;L1;12;T25-2_Ap12;0.012717834723130988;0.05661977168822711;9.355126926787884;1.6719314353263646;0.9316975452127025;7.1447154575938345;5.737365041497913;0.931750987536007;0.5746071960820062;0.1624005062945664;0.10015175815481797;0.5375048962910991;0.33147717090693446;7.668052465914591;0.6166960955968944;21.66263410698741;0.7961692083781214;72.17466107908761;136438.18350801503
TS025;L1;13;T25-2_Ap13;0.011805247409824627;0.05642014817296857;9.612027509478683;1.725223955890471;0.9211590606245446;8.964972613029367;6.777836977699967;0.8894519812222718;0.5101651714680002;0.13122947396768223;0.07526961376417213;0.47035571810890614;0.2697830918879243;10.07920922353766;0.5735724718572651;21.611007255609017;0.8348075710436688;76.59215443455875;
TS026;L1;1;T26-1;0.27338709541008166;0.33673515139223115;1.4887897208315761;1.460442130735102;1.0603546833351825;1.3679671214175508;1.278856334142923;1.206921104895836;2.4156497634792804;0.9437503437043243;1.8889141015970534;1.0787763375953696;2.1591683119868943;1.1334354133575402;2.0014976568727456;11.676842298613447;4.039517253925137;41.57022407170105;12.495167957938008
TS026;L1;2;T26-2;0.21305636120772006;0.27898324770214733;1.6736932016549422;1.5001006541546718;1.0344236117818912;1.430207377287971;1.3222745892684535;1.1043882661830398;2.130782999309733;0.8352185507807731;1.611452731984047;1.0028608863943478;1.9348982534803592;1.2950222499474933;1.929378520720882;12.258905228851637;4.780274278339085;42.661277829384765;586.1195389097004
TS026;L1;3;T26-3;0.14272635211536186;0.18663471169558732;1.6333261142791076;1.6540293493107976;1.033342556279418;1.6236050012392063;1.501235365570724;1.1099902763043892;2.0644860286777376;0.7393845773693218;1.375191443010592;0.9820186133226565;1.8264697902183715;1.4627200218769936;1.8599136161365797;11.993171924511824;3.847803074742088;42.334760870635684;6030.404573355171
TS026;L1;4;T26-4;0.08282628619501183;0.12930044265983073;2.245748860595409;1.655824787953314;1.02289691404837;1.8142613060728658;1.688200135878668;1.101528449795114;1.8671227960057717;0.6524868861130584;1.1059842706587504;0.9383534409536787;1.5905364047936736;1.6470398984341448;1.695029117362388;12.651438796036343;2.5224499371914635;43.19701019539663;4887.371690232807
TS026;L1;5;T26-5;0.04225200712908471;0.06170110061654367;1.9457886085018983;1.8415868017161865;1.0295374989292054;1.9176733204760879;1.7983178175672005;1.0194266937398417;1.6424721731972476;0.5668779365812779;0.913338096943963;0.8879330035304055;1.4306131661236745;1.8811291996298058;1.6111724200312214;12.555800129648542;2.114358044248627;45.19052049933807;inf
TS026;L1;6;T26-6;0.02597271634609568;0.03788005590954362;1.955201759215168;1.8605320690028218;1.0278556540814243;1.922790004955964;1.7375238482363975;0.9636209148106951;1.5072676413078032;0.5545943532163768;0.8674802609689032;0.8756117686895177;1.3696063099183318;1.9953801078857856;1.5641707419809463;11.488491534949636;1.9753833531772698;43.24215356441075;inf
TS026;L1;7;T26-7;0.0470224898046;0.07093908014657327;2.056617679619584;1.8110715163483853;1.0412191786573448;1.876978504024729;1.8426336756903157;1.0576733320292178;1.5769453185762838;0.5740008695070526;0.8558105386766605;0.8715619935359482;1.2994613402217838;1.7746296963199584;1.4909568680821401;12.061583265055019;1.63785630290212;42.2365715025933;inf
TS027;L3;1;T27-L3-1;1.0362414734437009;1.1930954729972378;1.3207492944658956;0.9162425733226582;0.9754161849013496;1.0730601063983807;1.120702809322662;1.2037284634261056;2.0906683774566632;1.0740835602559284;1.865497578898937;1.2179261308878335;2.1153272729615478;0.8914469824400338;1.7368272338647783;25.63246454125575;1.383409369590759;28.011323263688375;33.43313737040203
TS027;L3;2;T27-L3-2;0.9832940990135507;1.2114705680966547;1.4785439190738467;0.9069154039836563;1.0176929341993959;1.3821458316221487;1.3523362962501857;1.2127397411630048;1.7901256584888987;0.896773786613389;1.3237281757892867;1.0698935774393363;1.5792703741941665;1.1396887433545182;1.4761004341889437;27.82859873137694;1.3255907609922681;29.808193938993632;2744.4659803456007
TS027;L3;3;T27-L3-3;0.9982907498556081;1.4195465882133573;1.9023407560763208;0.8354046615699616;1.032949026618513;1.6566691212292155;1.5753769515699994;1.1905979976888497;1.475166452931037;0.7557543586646458;0.936389510752272;0.9485976673112749;1.1753248862022128;1.3914596903783545;1.239013047052475;25.564490680238706;1.386662658979962;30.788538347485954;3866.67113998065
TS027;L3;4;T27-L3-4;0.9469119233013322;1.398280799172209;1.9859517587764617;0.8383872801892535;1.0399265568313645;1.8934501791917873;1.8011637687755608;1.1605271901324599;1.3499550214598046;0.6443207498679542;0.7494904377171154;0.8508235472116638;0.9896997930772592;1.6315431428846343;1.163225672726999;25.076045369147096;0.9980447701443466;30.247062097648744;4536.270885698238
TS027;L3;5;T27-L3-5;0.9333718186725432;1.5512923047149094;2.48026520435031;0.8004257322502096;1.0379390177769614;2.0160530046272487;1.8319122606378755;1.177136987622753;1.245284908890435;0.6425727983352607;0.6797732269430984;0.9130114082942383;0.9658683231844798;1.7126749272390969;1.0578929402306079;26.383966571258263;0.9534741451109302;32.25022921249677;3877.874474978796
TS030;L1;1;T-30.2_Ap1;0.617290205525024;1.0687147518530855;2.5708352345847616;0.9688583119161787;0.9688920157676744;2.2158417969732382;2.103785836104887;1.4549409718963415;2.0261623024801523;0.6915822641862314;0.9631029298265202;0.9860770340643538;1.3732186750906732;1.5229771102570255;1.3926079075491922;48.20902481261998;0.403110997810807;45.75822057654032;3089.5724284563366
TS030;L1;4;T-30.2_Ap4;0.5923910476953786;1.0789544733398237;2.710978352929471;0.9634259144135613;0.9462546611190092;2.560807246035832;2.4104556974752946;1.5009703711184021;1.824353096455778;0.6226915403135245;0.7568498762979137;0.9330847659263584;1.1341170450320532;1.7061011298495687;1.2154491064979631;46.25151946528259;0.40557681087989317;47.25355927035137;2575.337755637142
TS030;L1;5;T-30.2_Ap5;0.5835373919441839;1.1178348782418595;2.972910102279072;0.9478941914202459;0.9348214485850577;2.691060631116696;2.4128903614354122;1.4794528306368664;1.739390263097257;0.613145484885086;0.7208741395371588;0.9195648680482429;1.0811309050528441;1.818956694927721;1.175698357580278;49.349090783082026;0.40158513754742603;49.25780582819153;2144.851030671119
TS030;L1;6;T-30.2_Ap6;0.583671135328149;1.1211529701334448;2.9308865885452686;0.9452663960505091;0.9418032337863901;2.8095597510532118;2.559211536647395;1.4710056312135655;1.648122806220139;0.5747886058456132;0.6439963178578056;0.8901207261044138;0.997296161110974;1.9099585286667813;1.1204055044034422;50.19710299748219;0.43395453455813254;50.318749016642556;1485.2347037074012
TS030;L1;7;T-30.2_Ap7;0.569564434317023;1.1034855876143417;2.951415746638735;0.9525723539932612;0.9840564997891316;2.9368882898648287;2.6292503086146697;1.4789746338846539;1.5574687216468492;0.5625081145902435;0.5923622853799213;0.8844177540111514;0.9313567367437039;1.9857597436616201;1.0530733157714975;53.270951535609726;0.3566046334668527;49.16699032716998;1703.924493872095
